Date,Shift,SPPH,Dump Truck,Exca,Tonase,Jam Dumping,Loading Point,Dumping Point,Jarak (m),Pengukuran,Jenis BB,Group,Status,Input Type,Input By,Nama Operator
2024-09-24,Shift 3,RDP,DT 007 RDP,Exca 3019 RDP,27.171525,20:13:57.782,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 007 RDP,Exca 3019 RDP,27.171525,20:50:25.649,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 007 RDP,Exca 3019 RDP,27.171525,21:23:35.152,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 007 RDP,Exca 3019 RDP,27.171525,21:59:41.195,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 008 RDP,Exca 3019 RDP,27.171525,14:06:06.260,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 008 RDP,Exca 3019 RDP,27.171525,14:32:50.819,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 008 RDP,Exca 3019 RDP,27.171525,15:36:22.950,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 008 RDP,Exca 3019 RDP,27.171525,16:07:47.504,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 008 RDP,Exca 3019 RDP,27.171525,16:47:49.976,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 008 RDP,Exca 3019 RDP,27.171525,19:14:34.837,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 008 RDP,Exca 3019 RDP,27.171525,19:58:49.953,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 008 RDP,Exca 3019 RDP,27.171525,20:41:09.570,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 008 RDP,Exca 3019 RDP,27.171525,21:06:55.074,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 008 RDP,Exca 3019 RDP,27.171525,21:37:37.084,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 009 RDP,Exca 3019 RDP,27.171525,14:30:12.808,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 009 RDP,Exca 3019 RDP,27.171525,15:47:53.244,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 009 RDP,Exca 3019 RDP,27.171525,16:28:51.320,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 009 RDP,Exca 3019 RDP,27.171525,17:10:27.343,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 009 RDP,Exca 3019 RDP,27.171525,20:05:50.874,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 009 RDP,Exca 3019 RDP,27.171525,20:46:40.119,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 009 RDP,Exca 3019 RDP,27.171525,21:13:42.002,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 009 RDP,Exca 3019 RDP,27.171525,21:49:26.187,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 010 RDP,Exca 3019 RDP,27.171525,14:12:38.422,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 010 RDP,Exca 3019 RDP,27.171525,14:56:49.740,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 010 RDP,Exca 3019 RDP,27.171525,15:28:35.125,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 010 RDP,Exca 3019 RDP,27.171525,16:09:50.411,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 010 RDP,Exca 3019 RDP,27.171525,17:10:38.112,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 010 RDP,Exca 3019 RDP,27.171525,19:51:06.809,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 010 RDP,Exca 3019 RDP,27.171525,20:33:30.717,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 010 RDP,Exca 3019 RDP,27.171525,20:56:53.925,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 010 RDP,Exca 3019 RDP,27.171525,21:33:25.041,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 011 RDP,Exca 3019 RDP,27.171525,14:21:28.537,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 011 RDP,Exca 3019 RDP,27.171525,15:06:22.178,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 011 RDP,Exca 3019 RDP,27.171525,15:37:09.927,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 011 RDP,Exca 3019 RDP,27.171525,16:02:08.470,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 011 RDP,Exca 3019 RDP,27.171525,16:53:30.935,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 011 RDP,Exca 3019 RDP,27.171525,19:46:38.637,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 011 RDP,Exca 3019 RDP,27.171525,20:16:07.238,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 011 RDP,Exca 3019 RDP,27.171525,20:52:57.696,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 011 RDP,Exca 3019 RDP,27.171525,21:28:24.740,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 012 RDP,Exca 3019 RDP,27.171525,14:54:31.923,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 012 RDP,Exca 3019 RDP,27.171525,15:45:05.744,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 012 RDP,Exca 3019 RDP,27.171525,16:16:11.742,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 012 RDP,Exca 3019 RDP,27.171525,17:10:20.706,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 012 RDP,Exca 3019 RDP,27.171525,19:09:27.600,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 012 RDP,Exca 3019 RDP,27.171525,19:56:52.765,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 012 RDP,Exca 3019 RDP,27.171525,20:37:10.148,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 012 RDP,Exca 3019 RDP,27.171525,21:02:01.161,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 012 RDP,Exca 3019 RDP,27.171525,21:37:26.105,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Denni Prayoga,Unknown Operator
2024-09-24,Shift 3,RDP,DT 013 RDP,Exca 3019 RDP,27.171525,14:07:01.947,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 013 RDP,Exca 3019 RDP,27.171525,14:44:56.832,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 013 RDP,Exca 3019 RDP,27.171525,15:17:31.955,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 013 RDP,Exca 3019 RDP,27.171525,15:57:45.393,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 013 RDP,Exca 3019 RDP,27.171525,16:35:57.245,TS Merbau,DH 5,3500,Beltscale,BTB 47,Group C,Rehandling Blok Timur,Checker,Jhon Bernard,Unknown Operator
2024-09-24,Shift 3,RDP,DT 013 RDP,Exca 3021 RDP,29.06,20:54:07.935,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 013 RDP,Exca 3021 RDP,29.06,21:56:11.480,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 014 RDP,Exca 3020 RDP,29.06,14:48:18.723,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 014 RDP,Exca 3020 RDP,29.06,15:38:41.482,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 014 RDP,Exca 3020 RDP,29.06,16:45:33.766,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 014 RDP,Exca 3020 RDP,29.06,21:16:44.911,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 015 RDP,Exca 3020 RDP,29.06,14:36:13.455,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 015 RDP,Exca 3020 RDP,29.06,15:20:28.189,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 015 RDP,Exca 3020 RDP,29.06,16:03:26.946,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 015 RDP,Exca 3020 RDP,29.06,16:55:38.358,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 015 RDP,Exca 3020 RDP,29.06,21:25:21.505,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 016 RDP,Exca 3020 RDP,29.06,14:12:36.137,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 016 RDP,Exca 3020 RDP,29.06,14:55:31.163,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 016 RDP,Exca 3020 RDP,29.06,15:42:15.297,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 016 RDP,Exca 3020 RDP,29.06,16:46:07.866,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 016 RDP,Exca 3020 RDP,29.06,21:20:18.034,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 017 RDP,Exca 3020 RDP,29.06,21:57:10.046,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 018 RDP,Exca 3020 RDP,29.06,14:08:08.093,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 018 RDP,Exca 3020 RDP,29.06,15:14:27.412,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 018 RDP,Exca 3020 RDP,29.06,15:58:19.603,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 018 RDP,Exca 3020 RDP,29.06,16:51:24.154,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 018 RDP,Exca 3020 RDP,29.06,21:13:30.683,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 019 RDP,Exca 3020 RDP,29.06,14:27:19.686,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 019 RDP,Exca 3020 RDP,29.06,15:10:30.580,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 019 RDP,Exca 3020 RDP,29.06,15:56:18.517,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 019 RDP,Exca 3020 RDP,29.06,16:50:28.996,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 019 RDP,Exca 3020 RDP,29.06,21:25:55.622,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 020 RDP,Exca 3020 RDP,29.06,14:51:44.111,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 020 RDP,Exca 3020 RDP,29.06,15:44:08.111,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 020 RDP,Exca 3020 RDP,29.06,16:56:36.242,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 020 RDP,Exca 3020 RDP,29.06,21:10:00.880,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 020 RDP,Exca 3020 RDP,29.06,21:58:35.642,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 021 RDP,Exca 3020 RDP,29.06,14:48:05.844,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 021 RDP,Exca 3020 RDP,29.06,15:33:15.151,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 021 RDP,Exca 3020 RDP,29.06,16:17:05.339,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 021 RDP,Exca 3020 RDP,29.06,17:00:02.155,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 021 RDP,Exca 3020 RDP,29.06,21:26:31.609,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 022 RDP,Exca 3020 RDP,29.06,14:06:14.894,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 022 RDP,Exca 3020 RDP,29.06,14:51:49.368,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 022 RDP,Exca 3020 RDP,29.06,15:35:32.224,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 022 RDP,Exca 3020 RDP,29.06,16:45:37.364,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 022 RDP,Exca 3020 RDP,29.06,21:22:44.785,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 023 RDP,Exca 3020 RDP,29.06,14:08:10.503,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 023 RDP,Exca 3020 RDP,29.06,15:14:30.450,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 023 RDP,Exca 3020 RDP,29.06,15:58:26.943,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 023 RDP,Exca 3020 RDP,29.06,16:53:29.486,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 023 RDP,Exca 3020 RDP,29.06,21:56:46.384,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 024 RDP,Exca 3021 RDP,29.06,14:15:45.988,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 024 RDP,Exca 3021 RDP,29.06,14:57:42.649,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 024 RDP,Exca 3021 RDP,29.06,15:42:41.944,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 024 RDP,Exca 3021 RDP,29.06,16:45:48.226,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 024 RDP,Exca 3021 RDP,29.06,21:44:45.223,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 025 RDP,Exca 3021 RDP,29.06,15:03:16.086,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 025 RDP,Exca 3021 RDP,29.06,15:50:18.779,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 025 RDP,Exca 3021 RDP,29.06,16:45:45.724,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 025 RDP,Exca 3021 RDP,29.06,21:44:50.912,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 026 RDP,Exca 3021 RDP,29.06,21:55:34.269,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,RDP,DT 027 RDP,Exca 3021 RDP,29.06,14:41:32.396,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 027 RDP,Exca 3021 RDP,29.06,15:34:22.504,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 027 RDP,Exca 3021 RDP,29.06,16:33:20.030,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,M Reggi P,Unknown Operator
2024-09-24,Shift 3,RDP,DT 027 RDP,Exca 3021 RDP,29.06,21:45:32.107,TS Mahoni,LS 4,10000,Bypass,BTB 53,Group C,Rehandling Blok Timur,Checker,Heru W,Unknown Operator
2024-09-24,Shift 3,SGJ1,DT 001 SGJ,Exca 001 SGJ,23.36,14:24:59.326,Elevasi 35 Utara,TLS 2,4500,Timbangan,MT 47,Group C,Rehandling Antar Stock Blok Barat,Checker,Rahmad Hidayat,Unknown Operator
2024-09-24,Shift 3,SGJ1,DT 001 SGJ,Exca 006 SGJ,22.32,14:51:05.243,TLS 2,RF 10,18000,Timbangan,AL 42,Group C,Rehandling Antar Stock Blok Barat,Checker,Ridwan Yunis,Unknown Operator
2024-09-24,Shift 3,SGJ1,DT 001 SGJ,Exca 001 SGJ,22.64,15:56:40.089,Elevasi 35 Utara,TLS 2,4500,Timbangan,MT 47,Group C,Rehandling Antar Stock Blok Barat,Checker,Rahmad Hidayat,Unknown Operator
2024-09-24,Shift 3,SGJ1,DT 001 SGJ,Exca 001 SGJ,22.08,16:36:32.504,Elevasi 35 Utara,TLS 2,4500,Timbangan,MT 47,Group C,Rehandling Antar Stock Blok Barat,Checker,Rahmad Hidayat,Unknown Operator
2024-09-24,Shift 3,SGJ1,DT 001 SGJ,Exca 001 SGJ,24.08,20:15:41.328,Elevasi 35 Utara,TLS 2,4500,Timbangan,MT 47,Group C,Rehandling Antar Stock Blok Barat,Checker,Elvis,Unknown Operator
2024-09-24,Shift 3,SGJ1,DT 001 SGJ,Exca 001 SGJ,22.72,20:50:01.914,Elevasi 35 Utara,TLS 2,4500,Timbangan,MT 47,Group C,Rehandling Antar Stock Blok Barat,Checker,Elvis,Unknown Operator
2024-09-24,Shift 3,SGJ1,DT 002 SGJ,Exca 001 SGJ,23.84,14:23:42.145,Elevasi 35 Utara,TLS 2,4500,Timbangan,MT 47,Group C,Rehandling Antar Stock Blok Barat,Checker,Rahmad Hidayat,Unknown Operator
2024-09-24,Shift 3,SGJ1,DT 002 SGJ,Exca 001 SGJ,25.82,14:48:26.297,Elevasi 35 Utara,TLS 2,4500,Timbangan,MT 47,Group C,Rehandling Antar Stock Blok Barat,Checker,Rahmad Hidayat,Unknown Operator
